genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AtH2023_SRR8960451_MAG03.fasta,289_2,0.010000000000000009,average,fastANI,289
AtH2023_SRR8960794_MAG13.fasta,289_3,0.010000000000000009,average,fastANI,289
AtH2023_SRR8960148_MAG06.fasta,289_4,0.010000000000000009,average,fastANI,289
AtH2023_SRR8960976_MAG13.fasta,290_0,0.010000000000000009,average,fastANI,290
AtH2023_SRR17241510_MAG14.fasta,291_0,0.010000000000000009,average,fastANI,291
AtH2023_SRR8960200_MAG22.fasta,292_1,0.010000000000000009,average,fastANI,292
AtH2023_SRR8960393_MAG11.fasta,292_2,0.010000000000000009,average,fastANI,292
AtH2023_SRR17241565_MAG10.fasta,293_0,0.010000000000000009,average,fastANI,293
SRR15057928_MAG04.fasta,294_0,0.010000000000000009,average,fastANI,294
AtH2023_ERR1135200_MAG17.fasta,295_0,0.010000000000000009,average,fastANI,295
AtH2023_SRR8655118_MAG18.fasta,296_0,0.010000000000000009,average,fastANI,296
AtH2023_SRR11184045_MAG4.fasta,297_1,0.010000000000000009,average,fastANI,297
AtH2023_SRR8960663_MAG15.fasta,297_1,0.010000000000000009,average,fastANI,297
SRR8960980_MAG15.fasta,297_1,0.010000000000000009,average,fastANI,297
SRR11183407_MAG4.fasta,297_2,0.010000000000000009,average,fastANI,297
AtH2023_SRR8960742_MAG08.fasta,297_3,0.010000000000000009,average,fastANI,297
AtH2023_SRR14369150_MAG02.fasta,297_4,0.010000000000000009,average,fastANI,297
AtH2023_SRR14369163_MAG13.fasta,297_4,0.010000000000000009,average,fastANI,297
AtH2023_SRR14369298_MAG03.fasta,297_4,0.010000000000000009,average,fastANI,297
AtH2023_SRR21357876_MAG11.fasta,297_5,0.010000000000000009,average,fastANI,297
AtH2023_SRR11489792_MAG17.fasta,297_6,0.010000000000000009,average,fastANI,297
AtH2023_SRR15732368_MAG09.fasta,297_7,0.010000000000000009,average,fastANI,297
AtH2023_SRR17241527_MAG22.fasta,297_8,0.010000000000000009,average,fastANI,297
AtH2023_SRR17241613_MAG36.fasta,298_1,0.010000000000000009,average,fastANI,298
AtH2023_SRR17241646_MAG05.fasta,298_1,0.010000000000000009,average,fastANI,298
AtH2023_SRR17241623_MAG20.fasta,298_2,0.010000000000000009,average,fastANI,298
AtH2023_SRR8960243_MAG06.fasta,298_2,0.010000000000000009,average,fastANI,298
AtH2023_SRR8960643_MAG03.fasta,298_2,0.010000000000000009,average,fastANI,298
AtH2023_SRR8960970_MAG08.fasta,298_2,0.010000000000000009,average,fastANI,298
SRR8960621_MAG07.fasta,298_3,0.010000000000000009,average,fastANI,298
AtH2023_SRR17241564_MAG13.fasta,298_4,0.010000000000000009,average,fastANI,298
AtH2023_SRR11185252_MAG03.fasta,298_5,0.010000000000000009,average,fastANI,298
AtH2023_SRR11185233_MAG06.fasta,298_6,0.010000000000000009,average,fastANI,298
AtH2023_SRR8960827_MAG13.fasta,298_7,0.010000000000000009,average,fastANI,298
AtH2023_ERR1135198_MAG13.fasta,298_8,0.010000000000000009,average,fastANI,298
AtH2023_SRR17241583_MAG20.fasta,298_9,0.010000000000000009,average,fastANI,298
AtH2023_SRR17241533_MAG02.fasta,299_0,0.010000000000000009,average,fastANI,299
AtH2023_SRR11126167_MAG1.fasta,300_1,0.010000000000000009,average,fastANI,300
AtH2023_SRR8960746_MAG11.fasta,300_1,0.010000000000000009,average,fastANI,300
AtH2023_SRR11125213_MAG1.fasta,300_2,0.010000000000000009,average,fastANI,300
AtH2023_SRR11125338_MAG1.fasta,300_2,0.010000000000000009,average,fastANI,300
AtH2023_SRR11126191_MAG1.fasta,300_2,0.010000000000000009,average,fastANI,300
AtH2023_SRR8960663_MAG04.fasta,300_2,0.010000000000000009,average,fastANI,300
AtH2023_SRR14369150_MAG13.fasta,300_3,0.010000000000000009,average,fastANI,300
AtH2023_SRR14369298_MAG09.fasta,300_3,0.010000000000000009,average,fastANI,300
AtH2023_SRR21357864_MAG10.fasta,300_3,0.010000000000000009,average,fastANI,300
AtH2023_ERR1855545_MAG09.fasta,300_4,0.010000000000000009,average,fastANI,300
AtH2023_SRR21977573_MAG03.fasta,300_5,0.010000000000000009,average,fastANI,300
AtH2023_SRR15732368_MAG08.fasta,300_6,0.010000000000000009,average,fastANI,300
AtH2023_ERR1135205_MAG14.fasta,300_7,0.010000000000000009,average,fastANI,300
AtH2023_SRR11805642_MAG3.fasta,300_8,0.010000000000000009,average,fastANI,300
AtH2023_SRR11805642_MAG5.fasta,301_0,0.010000000000000009,average,fastANI,301
AtH2023_SRR8960721_MAG18.fasta,302_0,0.010000000000000009,average,fastANI,302
AtH2023_SRR11124909_MAG2.fasta,303_1,0.010000000000000009,average,fastANI,303
AtH2023_SRR17241481_MAG35.fasta,303_1,0.010000000000000009,average,fastANI,303
AtH2023_SRR8960118_MAG16.fasta,303_1,0.010000000000000009,average,fastANI,303
AtH2023_SRR8960562_MAG21.fasta,303_1,0.010000000000000009,average,fastANI,303
AtH2023_SRR8960709_MAG3.fasta,303_1,0.010000000000000009,average,fastANI,303
AtH2023_SRR11185261_MAG16.fasta,304_1,0.010000000000000009,average,fastANI,304
SRR11124986_MAG3.fasta,304_2,0.010000000000000009,average,fastANI,304
AtH2023_SRR11125766_MAG5.fasta,304_3,0.010000000000000009,average,fastANI,304
AtH2023_SRR10209687_MAG11.fasta,304_4,0.010000000000000009,average,fastANI,304
AtH2023_SRR8960918_MAG20.fasta,305_0,0.010000000000000009,average,fastANI,305
AtH2023_SRR11125213_MAG3.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR11126010_MAG5.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR11126180_MAG3.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR11183374_MAG1.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR11183939_MAG2.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR14369163_MAG07.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR17241527_MAG15.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR21357659_MAG6.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR21357748_MAG3.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR21357861_MAG07.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR21357864_MAG09.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR21357876_MAG13.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR8960287_MAG06.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR8960615_MAG04.fasta,306_1,0.010000000000000009,average,fastANI,306
AtH2023_SRR16235699_MAG19.fasta,307_0,0.010000000000000009,average,fastANI,307
AtH2023_SRR17241564_MAG17.fasta,308_0,0.010000000000000009,average,fastANI,308
SRR8960621_MAG06.fasta,309_0,0.010000000000000009,average,fastANI,309
AtH2023_ERR1135194_MAG12.fasta,310_1,0.010000000000000009,average,fastANI,310
AtH2023_SRR7182028_MAG1.fasta,310_2,0.010000000000000009,average,fastANI,310
AtH2023_ERR1855545_MAG06.fasta,311_1,0.010000000000000009,average,fastANI,311
AtH2023_SRR8960598_MAG28.fasta,311_1,0.010000000000000009,average,fastANI,311
AtH2023_SRR14369295_MAG3.fasta,311_2,0.010000000000000009,average,fastANI,311
AtH2023_SRR17241613_MAG07.fasta,312_1,0.010000000000000009,average,fastANI,312
AtH2023_SRR17241646_MAG02.fasta,312_1,0.010000000000000009,average,fastANI,312
AtH2023_SRR8960403_MAG09.fasta,312_2,0.010000000000000009,average,fastANI,312
AtH2023_SRR17241508_MAG08.fasta,313_1,0.010000000000000009,average,fastANI,313
AtH2023_SRR17241510_MAG29.fasta,313_1,0.010000000000000009,average,fastANI,313
AtH2023_SRR8960595_MAG01.fasta,313_2,0.010000000000000009,average,fastANI,313
AtH2023_SRR8960631_MAG05.fasta,313_2,0.010000000000000009,average,fastANI,313
AtH2023_SRR8960709_MAG8.fasta,313_2,0.010000000000000009,average,fastANI,313
AtH2023_SRR17241564_MAG07.fasta,313_3,0.010000000000000009,average,fastANI,313
AtH2023_SRR17241642_MAG13.fasta,313_4,0.010000000000000009,average,fastANI,313
AtH2023_SRR16235700_MAG11.fasta,313_5,0.010000000000000009,average,fastANI,313
AtH2023_SRR17241565_MAG01.fasta,313_6,0.010000000000000009,average,fastANI,313
AtH2023_SRR11805640_MAG08.fasta,313_7,0.010000000000000009,average,fastANI,313
AtH2023_SRR17241627_MAG22.fasta,313_8,0.010000000000000009,average,fastANI,313
AtH2023_SRR11185261_MAG01.fasta,313_9,0.010000000000000009,average,fastANI,313
AtH2023_SRR17241645_MAG14.fasta,313_10,0.010000000000000009,average,fastANI,313
AtH2023_SRR11185229_MAG28.fasta,313_11,0.010000000000000009,average,fastANI,313
SRR15410036_MAG2.fasta,313_12,0.010000000000000009,average,fastANI,313
AtH2023_SRR17241490_MAG14.fasta,314_0,0.010000000000000009,average,fastANI,314
AtH2023_SRR17241533_MAG16.fasta,315_1,0.010000000000000009,average,fastANI,315
AtH2023_SRR17241583_MAG15.fasta,315_1,0.010000000000000009,average,fastANI,315
AtH2023_SRR17241584_MAG20.fasta,315_1,0.010000000000000009,average,fastANI,315
AtH2023_SRR17241481_MAG28.fasta,315_2,0.010000000000000009,average,fastANI,315
AtH2023_SRR17241490_MAG02.fasta,315_2,0.010000000000000009,average,fastANI,315
AtH2023_SRR17241508_MAG33.fasta,315_2,0.010000000000000009,average,fastANI,315
AtH2023_SRR17241645_MAG10.fasta,315_2,0.010000000000000009,average,fastANI,315
AtH2023_ERR1135200_MAG07.fasta,315_3,0.010000000000000009,average,fastANI,315
AtH2023_ERR1135206_MAG3.fasta,315_3,0.010000000000000009,average,fastANI,315
AtH2023_ERR1135207_MAG2.fasta,315_3,0.010000000000000009,average,fastANI,315
AtH2023_ERR1135211_MAG09.fasta,315_3,0.010000000000000009,average,fastANI,315
AtH2023_SRR11185239_MAG02.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR11185252_MAG09.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960412_MAG02.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960445_MAG09.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960477_MAG01.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960565_MAG10.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960595_MAG12.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960596_MAG18.fasta,316_1,0.010000000000000009,average,fastANI,316
AtH2023_SRR11185261_MAG09.fasta,316_2,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960188_MAG7.fasta,316_2,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960257_MAG13.fasta,316_2,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960268_MAG04.fasta,316_2,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960580_MAG24.fasta,316_2,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960888_MAG13.fasta,316_2,0.010000000000000009,average,fastANI,316
SRR8960327_MAG4.fasta,316_2,0.010000000000000009,average,fastANI,316
AtH2023_SRR8960139_MAG02.fasta,317_1,0.010000000000000009,average,fastANI,317
AtH2023_SRR8960303_MAG12.fasta,317_1,0.010000000000000009,average,fastANI,317
AtH2023_SRR11183424_MAG3.fasta,317_2,0.010000000000000009,average,fastANI,317
AtH2023_SRR11185229_MAG15.fasta,317_2,0.010000000000000009,average,fastANI,317
AtH2023_SRR8960250_MAG16.fasta,317_3,0.010000000000000009,average,fastANI,317
AtH2023_SRR8960340_MAG18.fasta,317_3,0.010000000000000009,average,fastANI,317
AtH2023_SRR11185239_MAG24.fasta,317_4,0.010000000000000009,average,fastANI,317
AtH2023_SRR11185261_MAG12.fasta,317_5,0.010000000000000009,average,fastANI,317
AtH2023_SRR16235700_MAG09.fasta,317_6,0.010000000000000009,average,fastANI,317
AtH2023_ERR1135196_MAG02.fasta,317_7,0.010000000000000009,average,fastANI,317
AtH2023_SRR16235690_MAG02.fasta,318_1,0.010000000000000009,average,fastANI,318
AtH2023_SRR17241565_MAG23.fasta,318_2,0.010000000000000009,average,fastANI,318
AtH2023_SRR10209666_MAG1.fasta,319_1,0.010000000000000009,average,fastANI,319
AtH2023_SRR10209687_MAG23.fasta,319_1,0.010000000000000009,average,fastANI,319
AtH2023_SRR11126203_MAG2.fasta,320_1,0.010000000000000009,average,fastANI,320
AtH2023_SRR8960688_MAG17.fasta,320_1,0.010000000000000009,average,fastANI,320
AtH2023_SRR11184045_MAG5.fasta,320_2,0.010000000000000009,average,fastANI,320
SRR11124721_MAG4.fasta,320_2,0.010000000000000009,average,fastANI,320
SRR11183474_MAG2.fasta,320_2,0.010000000000000009,average,fastANI,320
SRR8960980_MAG01.fasta,320_2,0.010000000000000009,average,fastANI,320
AtH2023_SRR11185239_MAG19.fasta,320_3,0.010000000000000009,average,fastANI,320
AtH2023_SRR8960473_MAG12.fasta,320_4,0.010000000000000009,average,fastANI,320
AtH2023_SRR11126198_MAG1.fasta,320_5,0.010000000000000009,average,fastANI,320
AtH2023_SRR17241686_MAG12.fasta,320_6,0.010000000000000009,average,fastANI,320
AtH2023_SRR11489784_MAG14.fasta,321_1,0.010000000000000009,average,fastANI,321
AtH2023_SRR11489792_MAG01.fasta,321_2,0.010000000000000009,average,fastANI,321
AtH2023_SRR17241508_MAG36.fasta,321_3,0.010000000000000009,average,fastANI,321
AtH2023_SRR17241510_MAG36.fasta,321_3,0.010000000000000009,average,fastANI,321
AtH2023_SRR17241544_MAG21.fasta,321_3,0.010000000000000009,average,fastANI,321
AtH2023_SRR17241490_MAG04.fasta,321_4,0.010000000000000009,average,fastANI,321
AtH2023_SRR16235700_MAG20.fasta,321_5,0.010000000000000009,average,fastANI,321
AtH2023_ERR1135212_MAG2.fasta,321_6,0.010000000000000009,average,fastANI,321
AtH2023_ERR1135197_MAG01.fasta,321_7,0.010000000000000009,average,fastANI,321
AtH2023_ERR2020020_MAG4.fasta,321_8,0.010000000000000009,average,fastANI,321
SRR8655112_MAG25.fasta,322_0,0.010000000000000009,average,fastANI,322
AtH2023_SRR17241527_MAG21.fasta,323_1,0.010000000000000009,average,fastANI,323
AtH2023_SRR17241642_MAG20.fasta,323_1,0.010000000000000009,average,fastANI,323
AtH2023_SRR17241691_MAG20.fasta,323_1,0.010000000000000009,average,fastANI,323
AtH2023_SRR21357876_MAG16.fasta,323_1,0.010000000000000009,average,fastANI,323
AtH2023_SRR8960498_MAG04.fasta,323_2,0.010000000000000009,average,fastANI,323
AtH2023_SRR11126363_MAG4.fasta,323_3,0.010000000000000009,average,fastANI,323
AtH2023_ERR1135220_MAG3.fasta,324_0,0.010000000000000009,average,fastANI,324
AtH2023_SRR10209666_MAG2.fasta,325_1,0.010000000000000009,average,fastANI,325
AtH2023_SRR10209687_MAG17.fasta,325_1,0.010000000000000009,average,fastANI,325
AtH2023_SRR17241481_MAG34.fasta,325_2,0.010000000000000009,average,fastANI,325
AtH2023_SRR17241583_MAG50.fasta,325_3,0.010000000000000009,average,fastANI,325
AtH2023_SRR16235699_MAG26.fasta,326_0,0.010000000000000009,average,fastANI,326
AtH2023_SRR16235700_MAG08.fasta,327_0,0.010000000000000009,average,fastANI,327
AtH2023_SRR16235693_MAG04.fasta,328_1,0.010000000000000009,average,fastANI,328
SRR12795780_MAG1.fasta,328_1,0.010000000000000009,average,fastANI,328
AtH2023_SRR17241564_MAG39.fasta,329_0,0.010000000000000009,average,fastANI,329
AtH2023_SRR18048901_MAG05.fasta,330_0,0.010000000000000009,average,fastANI,330
AtH2023_SRR11124663_MAG3.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11124702_MAG3.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11124987_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11125342_MAG5.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11125410_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11125456_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11125633_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11125817_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11126053_MAG2.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11126074_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11126219_MAG5.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11126306_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11183630_MAG1.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR11185229_MAG18.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR17241646_MAG26.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR17241681_MAG13.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960086_MAG6.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960139_MAG06.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960303_MAG19.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960319_MAG05.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960373_MAG03.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960391_MAG5.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960434_MAG3.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960635_MAG2.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960717_MAG5.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960761_MAG07.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960794_MAG05.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960796_MAG3.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960888_MAG09.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960896_MAG10.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960913_MAG04.fasta,331_1,0.010000000000000009,average,fastANI,331
SRR11183901_MAG4.fasta,331_1,0.010000000000000009,average,fastANI,331
AtH2023_SRR8960197_MAG10.fasta,331_2,0.010000000000000009,average,fastANI,331
AtH2023_ERR1135191_MAG01.fasta,332_1,0.010000000000000009,average,fastANI,332
AtH2023_ERR1135194_MAG02.fasta,332_1,0.010000000000000009,average,fastANI,332
AtH2023_SRR11183878_MAG3.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR11183914_MAG3.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR11185229_MAG42.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR11185261_MAG15.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR14369170_MAG04.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR14369259_MAG05.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241510_MAG22.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241564_MAG40.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241583_MAG42.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241623_MAG17.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241638_MAG14.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241642_MAG10.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241646_MAG19.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR17241681_MAG12.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR18048901_MAG09.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR8960200_MAG10.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR8960429_MAG5.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR8960827_MAG11.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR8960888_MAG16.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR8960970_MAG11.fasta,332_2,0.010000000000000009,average,fastANI,332
AtH2023_SRR5240747_MAG09.fasta,332_3,0.010000000000000009,average,fastANI,332
AtH2023_SRR8960686_MAG06.fasta,332_4,0.010000000000000009,average,fastANI,332
AtH2023_SRR11185233_MAG07.fasta,333_1,0.010000000000000009,average,fastANI,333
AtH2023_SRR8960326_MAG10.fasta,333_2,0.010000000000000009,average,fastANI,333
AtH2023_SRR11124893_MAG3.fasta,334_1,0.010000000000000009,average,fastANI,334
AtH2023_SRR11185246_MAG22.fasta,334_1,0.010000000000000009,average,fastANI,334
AtH2023_SRR8960139_MAG10.fasta,334_1,0.010000000000000009,average,fastANI,334
AtH2023_SRR8960587_MAG10.fasta,334_1,0.010000000000000009,average,fastANI,334
AtH2023_SRR11805640_MAG10.fasta,334_2,0.010000000000000009,average,fastANI,334
AtH2023_SRR17241686_MAG04.fasta,334_3,0.010000000000000009,average,fastANI,334
AtH2023_SRR17241691_MAG09.fasta,334_3,0.010000000000000009,average,fastANI,334
AtH2023_SRR14369163_MAG03.fasta,334_4,0.010000000000000009,average,fastANI,334
AtH2023_SRR8960688_MAG06.fasta,334_5,0.010000000000000009,average,fastANI,334
AtH2023_SRR8960206_MAG05.fasta,334_6,0.010000000000000009,average,fastANI,334
AtH2023_SRR17241527_MAG35.fasta,335_1,0.010000000000000009,average,fastANI,335
AtH2023_SRR17241686_MAG38.fasta,335_1,0.010000000000000009,average,fastANI,335
AtH2023_SRR17241691_MAG31.fasta,335_1,0.010000000000000009,average,fastANI,335
AtH2023_SRR14369298_MAG01.fasta,335_2,0.010000000000000009,average,fastANI,335
AtH2023_SRR21357748_MAG1.fasta,335_2,0.010000000000000009,average,fastANI,335
AtH2023_SRR21357836_MAG6.fasta,335_2,0.010000000000000009,average,fastANI,335
